@MeasurementDateGMT,@LocalAuthorityName,@SiteCode,@SiteName,@SiteType,@SpeciesCode,@Value,@DateClosed,@DateOpened,@Latitude,@Longitude
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,NO2,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK7,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,PM10,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SK1,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,NO2,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
,,SKA,,,PM10,,,,,
